name,LATITUDE,LONGITUDE
Alstonia angustiloba Miq.,1.28128063200817,103.797567409168
Terminalia catappa L.,1.27525135670421,103.792374030942
Couroupita guianensis Aubl.,1.30367147316577,103.821906919797
Tamarindus indica L.,1.30581201780178,103.841781599576
Dyera costulata (Miq.) Hook.f.,1.31106953961725,103.815880800405
Samanea saman (Jacq.) Merr.,1.31514800018883,103.816566899782
Ceiba pentandra (L.) Gaertn.,1.28417824940994,103.807149929587
Erythroxylum cuneatum (Miq.) Kurz,1.39081689980097,103.977443099849
Artocarpus elasticus Reinw. ex Blume,1.2960028133162,103.848078584645
Cratoxylum cochinchinense (Lour.) Blume,1.27795904231137,103.813069000585
Swietenia macrophylla King,1.40635752096107,103.866755723228
Swietenia macrophylla King,1.40637093698733,103.867082621089
Swietenia macrophylla King,1.40611131543074,103.866546349676
Libidibia ferrea (Mart. ex Tul.) L. P. Queiroz,1.28974694961133,103.853636241621
Sterculia foetida L.,1.32192623040868,103.816991899556
Samanea saman (Jacq.) Merr.,1.29042304121878,103.796613519701
Ficus caulocarpa (Miq.) Miq.,1.28339709272822,103.795284389886
Samanea saman (Jacq.) Merr.,1.29263275080705,103.84011152308
Ficus religiosa L.,1.28164749490099,103.796684032118
Ficus stricta (Miq.) Miq.,1.4153600000614,103.96736999984
Cratoxylum maingayi Dyer,1.35195509440728,103.776488925891
Khaya nyasica,1.3147223308689,103.892380412974
Syzygium syzygioides (Miq.) Merr. & L.M. Perry,1.39048612998638,103.97595809966
Murraya paniculata (L.) Jack,1.38988000027754,103.974229999997
Ficus benghalensis L.,1.2879801331864,103.824379437354
Alstonia angustifolia Miq.,1.26810870439185,103.821178836003
Cyrtophyllum fragrans (Roxb.) DC.,1.45418102333326,103.828840081445
Cyrtophyllum fragrans (Roxb.) DC.,1.45468979859944,103.829422809176
Ficus superba Miq.,1.32088644962011,103.955220983936
Mangifera foetida Lour.,1.29497000003405,103.848339999937
Cratoxylum formosum (Jack) Dyer,1.38263882655966,103.866693962983
Heritiera elata Ridl.,1.31095034020494,103.816728399675
Dryobalanops aromatica C.F. Gaertn.,1.31078429975969,103.81646050024
Tamarindus indica L.,1.35566876103517,103.884281667557
Alstonia scholaris (L.) R. Br.,1.26756727357819,103.822144295887
Ficus kerkhovenii Valeton,1.39050642300205,103.974326471343
Murraya paniculata (L.) Jack,1.3898999999332,103.974249999871
Maranthes corymbosa Blume,1.2947720610966,103.848290808928
Ficus caulocarpa (Miq.) Miq.,1.38863934498768,103.980048727007
Ficus elastica Roxb. ex Hornem.,1.27695944124699,103.827604998608
Mangifera caesia Jack,1.27481843421579,103.837002268682
Mangifera foetida Lour.,1.34134151683709,103.832927215726
Ceiba pentandra (L.) Gaertn.,1.40141584959726,103.807663210262
Erythrophleum suaveolens (Guill. & Perr.) Brenan,1.40539900340827,103.808113220681
Artocarpus elasticus Reinw. ex Blume,1.29256959235283,103.84586885325
Pithecellobium dulce,1.29293334313436,103.846428274116
Sindora × changiensis,1.38890049031353,103.976973199862
Samanea saman (Jacq.) Merr.,1.29098889527051,103.854026577119
Mimusops elengi L.,1.34868577986243,103.886306848764
Cratoxylum formosum (Jack) Dyer,1.30064039498655,103.912824571581
Hymenaea courbaril,1.31553893999532,103.815676500121
Samanea saman (Jacq.) Merr.,1.29196021956531,103.848048165419
Pithecellobium dulce,1.29325446043235,103.846261399326
Pithecellobium dulce,1.29333508029451,103.84603229023
Terminalia subspathulata King,1.43867800028681,103.733253999982
Ficus drupacea Thunb.,1.30743999981676,103.781600000311
Calophyllum inophyllum L.,1.30816317963005,103.81815959991
Samanea saman (Jacq.) Merr.,1.30997196042207,103.81503939999
Mangifera indica L.,1.30467466930395,103.847312739866
Peltophorum pterocarpum (DC.) Backer ex K.Heyne,1.30406880190918,103.848250612325
Litchi chinensis Sonn.,1.32258706524213,103.83599905724
Ceiba pentandra (L.) Gaertn.,1.40011869972565,103.806868749678
Tamarindus indica L.,1.28717465426078,103.853360815915
Eucalyptus deglupta,1.29695913565586,103.886860157677
Tabebuia rosea (Bertol.) DC.,1.33291739366315,103.782092509834
Juniperus chinensis,1.3893245304154,103.839767072203
Maranthes corymbosa Blume,1.29519779969345,103.848472300095
Alstonia angustiloba Miq.,1.2218773596542,103.844267399777
Calophyllum inophyllum L.,1.27967023032815,103.793873300446
Cyrtophyllum fragrans (Roxb.) DC.,1.45517428955103,103.830528000349
Cyrtophyllum fragrans (Roxb.) DC.,1.22067773002516,103.845491799758
Ficus religiosa L.,1.27816839985361,103.841430800149
Ficus superba Miq.,1.21977678991328,103.848590399816
Ficus superba Miq.,1.21865166973964,103.84763800037
Ficus superba Miq.,1.22108945974415,103.845242700086
Ficus superba Miq.,1.22126092994503,103.845483299702
