name,LATITUDE,LONGITUDE
ALPHABET PLAYHOUSE CHILD CARE AND LEARNING CENTRE PTE LTD,1.29814890514776,103.83938134735
AMAR KIDZ @ CHOA CHU KANG PTE. LTD.,1.40047051549756,103.746343473316
AMAZING STAR MONTESSORI HOUSE (CCK),1.3893294643672,103.740872179242
AMAZING STAR MONTESSORI HOUSE (GREENRIDGE),1.38529556520099,103.766170532015
AMAZING STAR MONTESSORI HOUSE (SK2),1.39345829455598,103.900515298224
AMAZING STAR MONTESSORI HOUSE (SN),1.37067352607975,103.870263927825
AMAZING STAR MONTESSORI HOUSE (UBI),1.32987218973972,103.901929741512
AMERICA MONTESSORI INTERNATIONAL PRESCHOOL PTE. LTD.,1.35983504117822,103.889895408176
AMERICARE CHILD DEVELOPMENT CENTRE,1.31395127675643,103.885235570947
AMITY JUNIORS PTE LTD,1.34461889250667,103.749789017091
ANGEL CARE CENTRE PTE LTD,1.41749366875459,103.835749020283
GREENTREE MONTESSORI CHILDREN HUB PTE. LTD.,1.42590641551728,103.823772315211
GROW & GLOW @ PASIR RIS 21 CENTRE,1.37268853155113,103.961778647268
GROW & GLOW @ PASIR RIS 51 CENTRE,1.3670130278114,103.950865069012
GUG Preschool @ Katong Pte Ltd,1.30385030215103,103.902850380057
GUG PRESCHOOL @ TAMPINES PTE LTD,1.35229015907254,103.941870868065
GUG PRESCHOOL @ THOMSON,1.31530202352041,103.845605909669
HAMPTON PRE-SCHOOL,1.34812742976898,103.852330282449
HAMPTON PRE-SCHOOL TANJONG PAGAR,1.28253466019714,103.829470015998
HANIS Montessori Playhouse ( Elias Mall ),1.37790945286479,103.942281486106
HAPPY FAMILY EDU-HUB PTE. LTD.,1.36252410125928,103.951870349748
HAPPY KIDS CHILDCARE & DEVELOPMENT CENTRE,1.3520468539049,103.933462046726
HAPPY KIDS PRESCHOOL PTE. LTD.,1.3159336139267,103.881355911449
HAPPY TOWN CHILD CARE CENTRE,1.3156911078441,103.872387855134
HARMONI PRESKOOL @ BUANGKOK PTE LTD,1.38235082938794,103.890641438146
HARMONI PRESKOOL @ YISHUN PTE LTD,1.42162820716795,103.841811429528
HAVEN INFANT & TODDLER CENTRE,1.32541204132941,103.857481394973
HAVEN SCHOOLHOUSE @ BAHAGIA,1.32540757464951,103.858565507519
Haven Schoolhouse @ Bedok North,1.33288899508459,103.941309739956
Haven Schoolhouse @ Bukit Purmei,1.27176737731541,103.826621974003
HEALTHY START CHILD DEVELOPMENT CENTRE,1.28278581339278,103.822606055834
HEARTYLAND INFANT CARE PTE LTD,1.38115529003064,103.751903886481
Heartyland Preschool Pte Ltd,1.37728754632555,103.763430577078
HI-5 HOL PRESCHOOL @ BUKIT TIMAH PTE LTD,1.34050987650209,103.78240134809
Hi5 Hol Sembawang Pte Ltd,1.43725663403327,103.827425476452
Hi-5 House Of Learning (HOL) Preschool@Joo Seng Pte. Ltd.,1.33622198456174,103.881103303653
HIS LITTLE KINGDOM CHILD CARE & DEVELOPMENT CENTRE,1.42845096971511,103.825952722712
E-BRIDGE PRE-SCHOOL PTE. LTD.,1.32982009815354,103.888575098993
E-BRIDGE PRE-SCHOOL PTE. LTD.,1.45093931573065,103.828070543522
E-BRIDGE PRE-SCHOOL PTE. LTD.,1.41840746443578,103.844547671806
E-BRIDGE PRE-SCHOOL PTE. LTD.,1.38051732815914,103.763961852618
EDUCA-ZION GROUP PTE. LTD.,1.28112226404962,103.810031318703
EDUGARDEN DISCOVERY PTE. LTD.,1.35192511855639,103.724496802996
EILEEN'S EDUCATION HUB PTE LTD,1.36700053783377,103.964617781926
EILEEN'S LEARNING CENTRE PTE. LTD.,1.35542176629635,103.934315241946
ELFA Chinese Preschool,1.3198437149844,103.779326745473
ELFA PRESCHOOL,1.35754686688981,103.883962386332
ELITE KIDZ PRESCHOOL,1.32129336205613,103.747648922199
EMILE PRESCHOOL PTE. LTD.,1.34233537408546,103.88581066901
EMMANUEL CHILD EDUCARE,1.44120473979245,103.825900267535
ENFANT EDUCARE PTE LTD,1.30871569714499,103.862570478093
EQ EDUCARE PTE LTD,1.38510079704404,103.745553844373
EQ-LEARNERS EDUCARE PTE LTD,1.3780561421762,103.738931802142
ESHKOL VALLEY @ GOSPEL LIGHT PTE. LTD.,1.39162168417488,103.913468711518
ESHKOL VALLEY @ NORTHSTAR PTE. LTD.,1.37792345234586,103.875389836619
ESHKOL VALLEY @ SENGKANG PEARL PTE. LTD.,1.38639821574141,103.899960023179
ETONHOUSE BILINGUAL PRE-SCHOOL PTE. LTD.,1.345444108268,103.772921569193
ETONHOUSE PRE-SCHOOL PTE LTD,1.29197050220302,103.841157125203
ETONHOUSE PRE-SCHOOL PTE LTD,1.33124060493417,103.798218031897
ETONHOUSE PRE-SCHOOL PTE LTD,1.31719717522662,103.841022301849
ETONHOUSE PRE-SCHOOL PTE LTD,1.30846563615769,103.87898464628
ETONHOUSE PRE-SCHOOL PTE LTD,1.30111803050228,103.886664521422
ETONHOUSE PRE-SCHOOL PTE LTD,1.32809162956526,103.802016790014
HOPE CHILDCARE CENTRE,1.28343107175162,103.818222637628
HOUSE ON THE HILL PTE LTD,1.30180934719232,103.847104851827
HOUSE ON THE HILL PTE. LTD.,1.31513523107169,103.833985815703
CAMBRIDGE CDC @ TANGLIN PTE. LTD.,1.29197050220302,103.841157125203
CAMBRIDGE CDC @ YIO CHU KANG PTE. LTD.,1.39004529370819,103.860607351189
Cambridge@Artra Alexandra Pte Ltd,1.29012765062648,103.816552349743
CAMBRIDGE@FERNVALE PTE. LTD.,1.38906493605134,103.877151931777
CAMBRIDGE@KINGSFORD WATERBAY PTE LTD,1.37447286701386,103.903070496197
Camelot Infant Preschool,1.34255471049316,103.862271393882
CAMELOT INTERNATIONAL INFANT CARE PTE LTD,1.35288348476704,103.867822810628
Canberra Academy Pte. Ltd.,1.33429481965539,103.94743121304
CANBERRA PRESCHOOL PTE LTD,1.44417464124294,103.813885544672
CANBERRA SCHOOLHOUSE PTE. LTD.,1.36416810109759,103.876884769714
CANOSSAVILLE CHILDREN AND COMMUNITY SERVICES,1.32685350535698,103.881002098853
Capella Preschool Pte. Ltd.,1.31897495263409,103.880827166757
CARPE DIEM @ HILLTOP PTE. LTD.,1.37858687763963,103.83034146772
CARPE DIEM @ ITE PTE. LTD.,1.37789203173292,103.856411986641
CARPE DIEM @ NORDCOM PTE LTD,1.44417464124294,103.813885544672
CARPE DIEM ACE LEARNERS PTE. LTD.,1.34394551006537,103.753259183925
CARPE DIEM CHILDCARE PTE LTD,1.35806025369332,103.875116234229
CARPE DIEM CHILDCARE PTE LTD,1.30188733400279,103.9059960379
CARPE DIEM CHILDCARE PTE. LTD.,1.36094740494279,103.747050647292
CARPE DIEM CHILDCARE RESORT PTE. LTD.,1.4203954876114,103.907759467751
CARPE DIEM EDUCARE PTE. LTD.,1.37742262899985,103.764969280674
CARPE DIEM FIRST YEARS PTE. LTD.,1.36651869401253,103.955623404634
CARPE DIEM JUNIORS PTE. LTD.,1.30979212600887,103.865023825006
CARPE DIEM KIDS ACADEMY @ WATTEN PTE. LTD.,1.3277246188506,103.806971525563
CARPE DIEM KIDSWORLD PTE. LTD.,1.34617364982716,103.699978670147
CARPE DIEM KIDZ PLAYHOUSE PTE. LTD.,1.45623681233858,103.829594895384
CARPE DIEM KIDZ UNIVERSE PTE. LTD.,1.28533795869491,103.796873230009
CARPE DIEM KINDERACE PTE. LTD.,1.35175349251737,103.748972273329
CARPE DIEM KINDERCARE PTE. LTD.,1.3302319193039,103.909386975272
CARPE DIEM LITTLE GREEN HOUSE PTE. LTD.,1.43475840112514,103.802721060087
CARPE DIEM MI PRESCHOOL PTE. LTD.,1.37465060586756,103.88122288652
CARPE DIEM MI SCHOOLHOUSE PTE. LTD.,1.37676277073489,103.878108309572
CARPE DIEM SCHOOLHOUSE PTE LTD,1.33796172734574,103.843250727572
CARPE DIEM SCHOOLHOUSE PTE LTD,1.3434621247423,103.770314556273
Carpe Diem Schoolhouse Pte Ltd,1.39315967300012,103.885659928493
CARPE DIEM SCHOOLHOUSE PTE. LTD.,1.33819254002374,103.774522634595
CARPE DIEM SPRINGS PTE. LTD.,1.27394214952866,103.83565927616
CARPE DIEM STARLETS 1 PTE. LTD.,1.37821370734455,103.751983017752
CARPE DIEM STARLETS 2 PTE. LTD.,1.37884241065158,103.750339359395
CARPE DIEM STARLETS SPARKLE PTE. LTD.,1.28265615383848,103.818496868157
CARPE DIEM YOUNG HEARTS PTE. LTD.,1.3550505799684,103.961599963
CARPE DIEM YOUNG JOY PTE. LTD.,1.38358044141429,103.770768312339
CARPE DIEM YOUNG MINDS PTE. LTD.,1.35479930016955,103.952611417883
Centre of New Life Schoolhouse,1.3493816179959,103.698883758933
CHAMPZ SCHOOL HOUSE PTE. LTD.,1.30381323183918,103.900952087099
CHANGI BETHANY SCHOOL-HOUSE,1.3416412548487,103.961941484942
